CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;13;13.2;31.4
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;14;13.0;32.3
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;15;14.8;33.6
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;16;13.2;25.5
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;17;12.6;29.8
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;18;13.2;29.5
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;19;15.0;
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;20;14.8;34.2
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;21;15.2;32.8
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;22;15.0;32.6
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;23;16.2;
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;24;16.1;32.2
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;25;15.6;31.0
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;26;11.8;28.8
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;27;12.8;30.6
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;28;13.4;32.7
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;02;29;13.6;31.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;01;15.4;29.9
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;02;15.0;26.9
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;03;14.4;30.2
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;04;16.0;28.7
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;05;13.6;31.4
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;06;13.2;30.7
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;07;13.1;28.9
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;08;13.7;29.4
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;09;14.6;32.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;10;13.2;29.6
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;11;12.7;30.1
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;12;13.5;27.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;13;12.3;32.2
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;14;13.2;33.2
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;02;15;13.0;34.2
